time_ID,datetime,close,avg_twitter_sentiment,future_close,target
1617145200000,2021-03-31 00:00:00,1.21189,0.088871,1.19191,0
1617148800000,2021-03-31 01:00:00,1.21129,0.088871,1.1944,0
1617152400000,2021-03-31 02:00:00,1.2047,0.088871,1.19015,0
1617156000000,2021-03-31 03:00:00,1.1923700000000002,0.088871,1.19127,0
1617159600000,2021-03-31 04:00:00,1.18661,0.088871,1.18779,1
1617163200000,2021-03-31 05:00:00,1.1924299999999999,0.088871,1.19403,1
1617166800000,2021-03-31 06:00:00,1.20341,0.088871,1.18923,0
1617170400000,2021-03-31 07:00:00,1.20294,0.08465600000000001,1.18838,0
1617174000000,2021-03-31 08:00:00,1.18626,0.08465600000000001,1.1914,1
1617177600000,2021-03-31 09:00:00,1.1830399999999999,0.08465600000000001,1.1967700000000001,1
1617181200000,2021-03-31 10:00:00,1.1804700000000001,0.098691,1.19232,1
1617184800000,2021-03-31 11:00:00,1.1760899999999999,0.098691,1.1907299999999998,1
1617188400000,2021-03-31 12:00:00,1.18126,0.09685099999999999,1.1899899999999999,1
1617192000000,2021-03-31 13:00:00,1.19289,0.09685099999999999,1.18964,0
1617195600000,2021-03-31 14:00:00,1.19202,0.10403499999999999,1.19189,0
1617199200000,2021-03-31 15:00:00,1.19001,0.10403499999999999,1.19,0
1617202800000,2021-03-31 16:00:00,1.1916,0.10403499999999999,1.19429,1
1617206400000,2021-03-31 17:00:00,1.17651,0.10403499999999999,1.19169,1
1617210000000,2021-03-31 18:00:00,1.18115,0.10403499999999999,1.1869399999999999,1
1617213600000,2021-03-31 19:00:00,1.18784,0.100635,1.1873200000000002,0
1617217200000,2021-03-31 20:00:00,1.18375,0.100635,1.18489,1
1617220800000,2021-03-31 21:00:00,1.1896200000000001,0.100635,1.1886,0
1617224400000,2021-03-31 22:00:00,1.1953799999999999,0.100635,1.18814,0
1617228000000,2021-03-31 23:00:00,1.18765,0.100635,1.1871200000000002,0
1617231600000,2021-04-01 00:00:00,1.19191,0.100635,1.18377,0
1617235200000,2021-04-01 01:00:00,1.1944,0.100635,1.18441,0
1617238800000,2021-04-01 02:00:00,1.19015,0.100635,1.18928,0
1617242400000,2021-04-01 03:00:00,1.19127,0.100635,1.19449,1
1617246000000,2021-04-01 04:00:00,1.18779,0.114568,1.19151,1
1617249600000,2021-04-01 05:00:00,1.19403,0.114568,1.19536,1
1617253200000,2021-04-01 06:00:00,1.18923,0.10558900000000002,1.19337,1
1617256800000,2021-04-01 07:00:00,1.18838,0.097903,1.2012200000000002,1
1617260400000,2021-04-01 08:00:00,1.1914,0.097903,1.22558,1
1617264000000,2021-04-01 09:00:00,1.1967700000000001,0.097903,1.22223,1
1617267600000,2021-04-01 10:00:00,1.19232,0.097903,1.21506,1
1617271200000,2021-04-01 11:00:00,1.1907299999999998,0.10300899999999999,1.2147,1
1617274800000,2021-04-01 12:00:00,1.1899899999999999,0.10300899999999999,1.20787,1
1617278400000,2021-04-01 13:00:00,1.18964,0.10300899999999999,1.2106,1
1617282000000,2021-04-01 14:00:00,1.19189,0.09715,1.20287,1
1617285600000,2021-04-01 15:00:00,1.19,0.09715,1.20288,1
1617289200000,2021-04-01 16:00:00,1.19429,0.09715,1.21175,1
1617292800000,2021-04-01 17:00:00,1.19169,0.09715,1.21175,1
1617296400000,2021-04-01 18:00:00,1.1869399999999999,0.09715,1.20502,1
1617300000000,2021-04-01 19:00:00,1.1873200000000002,0.09715,1.20125,1
1617303600000,2021-04-01 20:00:00,1.18489,0.09715,1.19573,1
1617307200000,2021-04-01 21:00:00,1.1886,0.09715,1.18976,1
1617310800000,2021-04-01 22:00:00,1.18814,0.09715,1.19011,1
1617314400000,2021-04-01 23:00:00,1.1871200000000002,0.093538,1.1866,0
1617318000000,2021-04-02 00:00:00,1.18377,0.093538,1.18998,1
1617321600000,2021-04-02 01:00:00,1.18441,0.093538,1.22118,1
1617325200000,2021-04-02 02:00:00,1.18928,0.093538,1.2256200000000002,1
1617328800000,2021-04-02 03:00:00,1.19449,0.088771,1.22807,1
1617332400000,2021-04-02 04:00:00,1.19151,0.088771,1.22176,1
1617336000000,2021-04-02 05:00:00,1.19536,0.088771,1.21894,1
1617339600000,2021-04-02 06:00:00,1.19337,0.091374,1.21418,1
1617343200000,2021-04-02 07:00:00,1.2012200000000002,0.091374,1.2235,1
1617346800000,2021-04-02 08:00:00,1.22558,0.091374,1.22533,0
1617350400000,2021-04-02 09:00:00,1.22223,0.091374,1.21394,0
1617354000000,2021-04-02 10:00:00,1.21506,0.091374,1.21584,1
1617357600000,2021-04-02 11:00:00,1.2147,0.091374,1.21265,0
1617361200000,2021-04-02 12:00:00,1.20787,0.091374,1.21642,1
1617364800000,2021-04-02 13:00:00,1.2106,0.091374,1.2191,1
1617368400000,2021-04-02 14:00:00,1.20287,0.091374,1.22399,1
1617372000000,2021-04-02 15:00:00,1.20288,0.083984,1.2265,1
1617375600000,2021-04-02 16:00:00,1.21175,0.083984,1.20617,0
1617379200000,2021-04-02 17:00:00,1.21175,0.08970299999999999,1.20506,0
1617382800000,2021-04-02 18:00:00,1.20502,0.08162900000000001,1.18642,0
1617386400000,2021-04-02 19:00:00,1.20125,0.08162900000000001,1.19544,0
1617390000000,2021-04-02 20:00:00,1.19573,0.08162900000000001,1.1962,1
1617393600000,2021-04-02 21:00:00,1.18976,0.08162900000000001,1.183,0
1617397200000,2021-04-02 22:00:00,1.19011,0.08238200000000001,1.17231,0
1617400800000,2021-04-02 23:00:00,1.1866,0.080359,1.1737799999999998,0
1617404400000,2021-04-03 00:00:00,1.18998,0.080359,1.16238,0
1617408000000,2021-04-03 01:00:00,1.22118,0.080359,1.16495,0
1617411600000,2021-04-03 02:00:00,1.2256200000000002,0.080359,1.1713,0
1617415200000,2021-04-03 03:00:00,1.22807,0.0745,1.18031,0
1617418800000,2021-04-03 04:00:00,1.22176,0.0745,1.181,0
1617422400000,2021-04-03 05:00:00,1.21894,0.0745,1.17319,0
1617426000000,2021-04-03 06:00:00,1.21418,0.06864100000000001,1.17367,0
1617429600000,2021-04-03 07:00:00,1.2235,0.06864100000000001,1.17395,0
1617433200000,2021-04-03 08:00:00,1.22533,0.06864100000000001,1.17225,0
1617436800000,2021-04-03 09:00:00,1.21394,0.06864100000000001,1.17206,0
1617440400000,2021-04-03 10:00:00,1.21584,0.06864100000000001,1.1816799999999998,0
1617444000000,2021-04-03 11:00:00,1.21265,0.06864100000000001,1.1832,0
1617447600000,2021-04-03 12:00:00,1.21642,0.06864100000000001,1.17274,0
1617451200000,2021-04-03 13:00:00,1.2191,0.06864100000000001,1.1795,0
1617454800000,2021-04-03 14:00:00,1.22399,0.062782,1.1818600000000001,0
1617458400000,2021-04-03 15:00:00,1.2265,0.062782,1.1810100000000001,0
1617462000000,2021-04-03 16:00:00,1.20617,0.062782,1.1772,0
1617465600000,2021-04-03 17:00:00,1.20506,0.062782,1.18277,0
1617469200000,2021-04-03 18:00:00,1.18642,0.070499,1.1886,1
1617472800000,2021-04-03 19:00:00,1.19544,0.070499,1.18805,0
1617476400000,2021-04-03 20:00:00,1.1962,0.070499,1.1806,0
1617480000000,2021-04-03 21:00:00,1.183,0.070499,1.1798899999999999,0
1617483600000,2021-04-03 22:00:00,1.17231,0.070499,1.17982,1
1617487200000,2021-04-03 23:00:00,1.1737799999999998,0.070499,1.17934,1
1617490800000,2021-04-04 00:00:00,1.16238,0.070499,1.18206,1
1617494400000,2021-04-04 01:00:00,1.16495,0.07635800000000001,1.1733200000000001,1
1617498000000,2021-04-04 02:00:00,1.1713,0.07635800000000001,1.1781700000000002,1
1617501600000,2021-04-04 03:00:00,1.18031,0.07635800000000001,1.17711,0
1617505200000,2021-04-04 04:00:00,1.181,0.07635800000000001,1.18363,1
1617508800000,2021-04-04 05:00:00,1.17319,0.07635800000000001,1.1776200000000001,1
1617512400000,2021-04-04 06:00:00,1.17367,0.07635800000000001,1.16841,0
1617516000000,2021-04-04 07:00:00,1.17395,0.07635800000000001,1.16574,0
1617519600000,2021-04-04 08:00:00,1.17225,0.07635800000000001,1.1703700000000001,0
1617523200000,2021-04-04 09:00:00,1.17206,0.079318,1.16757,0
1617526800000,2021-04-04 10:00:00,1.1816799999999998,0.079318,1.17258,0
1617530400000,2021-04-04 11:00:00,1.1832,0.07686799999999999,1.1759899999999999,0
1617534000000,2021-04-04 12:00:00,1.17274,0.07686799999999999,1.18093,1
1617537600000,2021-04-04 13:00:00,1.1795,0.07686799999999999,1.17953,1
1617541200000,2021-04-04 14:00:00,1.1818600000000001,0.07686799999999999,1.18718,1
1617544800000,2021-04-04 15:00:00,1.1810100000000001,0.07686799999999999,1.2055200000000001,1
1617548400000,2021-04-04 16:00:00,1.1772,0.07686799999999999,1.20774,1
1617552000000,2021-04-04 17:00:00,1.18277,0.07686799999999999,1.2080799999999998,1
1617555600000,2021-04-04 18:00:00,1.1886,0.07686799999999999,1.20412,1
1617559200000,2021-04-04 19:00:00,1.18805,0.07686799999999999,1.1976200000000001,1
1617562800000,2021-04-04 20:00:00,1.1806,0.079828,1.19316,1
1617566400000,2021-04-04 21:00:00,1.1798899999999999,0.079828,1.1932399999999999,1
1617570000000,2021-04-04 22:00:00,1.17982,0.079828,1.2010399999999999,1
1617573600000,2021-04-04 23:00:00,1.17934,0.077682,1.2252100000000001,1
1617577200000,2021-04-05 00:00:00,1.18206,0.077682,1.2118,1
1617580800000,2021-04-05 01:00:00,1.1733200000000001,0.077682,1.20276,1
1617584400000,2021-04-05 02:00:00,1.1781700000000002,0.07739700000000001,1.2046,1
1617588000000,2021-04-05 03:00:00,1.17711,0.07739700000000001,1.20755,1
1617591600000,2021-04-05 04:00:00,1.18363,0.07739700000000001,1.1995,1
1617595200000,2021-04-05 05:00:00,1.1776200000000001,0.07739700000000001,1.20215,1
1617598800000,2021-04-05 06:00:00,1.16841,0.07739700000000001,1.2088299999999998,1
1617602400000,2021-04-05 07:00:00,1.16574,0.078928,1.21144,1
1617606000000,2021-04-05 08:00:00,1.1703700000000001,0.078928,1.20254,1
1617609600000,2021-04-05 09:00:00,1.16757,0.08143099999999999,1.1978,1
1617613200000,2021-04-05 10:00:00,1.17258,0.075572,1.20344,1
1617616800000,2021-04-05 11:00:00,1.1759899999999999,0.075572,1.19482,1
1617620400000,2021-04-05 12:00:00,1.18093,0.069713,1.20234,1
1617624000000,2021-04-05 13:00:00,1.17953,0.069713,1.2891,1
1617627600000,2021-04-05 14:00:00,1.18718,0.069713,1.29908,1
1617631200000,2021-04-05 15:00:00,1.2055200000000001,0.069713,1.26109,1
1617634800000,2021-04-05 16:00:00,1.20774,0.069713,1.27342,1
1617638400000,2021-04-05 17:00:00,1.2080799999999998,0.07689700000000001,1.2782799999999999,1
1617642000000,2021-04-05 18:00:00,1.20412,0.07689700000000001,1.26926,1
1617645600000,2021-04-05 19:00:00,1.1976200000000001,0.062064999999999995,1.2753,1
1617649200000,2021-04-05 20:00:00,1.19316,0.062064999999999995,1.25775,1
1617652800000,2021-04-05 21:00:00,1.1932399999999999,0.062064999999999995,1.23822,1
1617656400000,2021-04-05 22:00:00,1.2010399999999999,0.062064999999999995,1.2429999999999999,1
1617660000000,2021-04-05 23:00:00,1.2252100000000001,0.0601,1.24576,1
1617663600000,2021-04-06 00:00:00,1.2118,0.0601,1.252,1
1617667200000,2021-04-06 01:00:00,1.20276,0.0601,1.2404,1
1617670800000,2021-04-06 02:00:00,1.2046,0.038255,1.23816,1
1617674400000,2021-04-06 03:00:00,1.20755,0.038255,1.25522,1
1617678000000,2021-04-06 04:00:00,1.1995,0.038255,1.26827,1
1617681600000,2021-04-06 05:00:00,1.20215,0.038255,1.2786799999999998,1
1617685200000,2021-04-06 06:00:00,1.2088299999999998,0.032396000000000015,1.27741,1
1617688800000,2021-04-06 07:00:00,1.21144,0.032396000000000015,1.25976,1
1617692400000,2021-04-06 08:00:00,1.20254,0.037997,1.2472,1
1617696000000,2021-04-06 09:00:00,1.1978,0.037997,1.23605,1
1617699600000,2021-04-06 10:00:00,1.20344,0.037997,1.2263899999999999,1
1617703200000,2021-04-06 11:00:00,1.19482,0.034161000000000004,1.2027299999999999,1
1617706800000,2021-04-06 12:00:00,1.20234,0.034161000000000004,1.19183,0
1617710400000,2021-04-06 13:00:00,1.2891,0.034161000000000004,1.19177,0
1617714000000,2021-04-06 14:00:00,1.29908,0.034161000000000004,1.20573,0
1617717600000,2021-04-06 15:00:00,1.26109,0.03838500000000001,1.19129,0
1617721200000,2021-04-06 16:00:00,1.27342,0.042404,1.1828299999999998,0
1617724800000,2021-04-06 17:00:00,1.2782799999999999,0.042404,1.1973,0
1617728400000,2021-04-06 18:00:00,1.26926,0.042404,1.1783,0
1617732000000,2021-04-06 19:00:00,1.2753,0.035220000000000015,1.1785299999999999,0
1617735600000,2021-04-06 20:00:00,1.25775,0.035832,1.18046,0
1617739200000,2021-04-06 21:00:00,1.23822,0.035832,1.18703,0
1617742800000,2021-04-06 22:00:00,1.2429999999999999,0.035832,1.19167,0
1617746400000,2021-04-06 23:00:00,1.24576,0.032220000000000006,1.1875,0
1617750000000,2021-04-07 00:00:00,1.252,0.035832,1.17359,0
1617753600000,2021-04-07 01:00:00,1.2404,0.035832,1.1868100000000001,0
1617757200000,2021-04-07 02:00:00,1.23816,0.035832,1.18789,0
1617760800000,2021-04-07 03:00:00,1.25522,0.028201000000000007,1.18449,0
1617764400000,2021-04-07 04:00:00,1.26827,0.028201000000000007,1.18975,0
1617768000000,2021-04-07 05:00:00,1.2786799999999998,0.028201000000000007,1.19921,0
1617771600000,2021-04-07 06:00:00,1.27741,0.028201000000000007,1.19,0
1617775200000,2021-04-07 07:00:00,1.25976,0.026055000000000002,1.20181,0
1617778800000,2021-04-07 08:00:00,1.2472,0.026055000000000002,1.20201,0
1617782400000,2021-04-07 09:00:00,1.23605,0.026055000000000002,1.19764,0
1617786000000,2021-04-07 10:00:00,1.2263899999999999,0.026055000000000002,1.18739,0
1617789600000,2021-04-07 11:00:00,1.2027299999999999,0.026055000000000002,1.1912200000000002,0
1617793200000,2021-04-07 12:00:00,1.19183,0.067969,1.18992,0
1617796800000,2021-04-07 13:00:00,1.19177,0.070929,1.20864,1
1617800400000,2021-04-07 14:00:00,1.20573,0.07166700000000001,1.21275,1
1617804000000,2021-04-07 15:00:00,1.19129,0.07166700000000001,1.21245,1
1617807600000,2021-04-07 16:00:00,1.1828299999999998,0.07166700000000001,1.21323,1
1617811200000,2021-04-07 17:00:00,1.1973,0.07166700000000001,1.21785,1
1617814800000,2021-04-07 18:00:00,1.1783,0.07166700000000001,1.21655,1
1617818400000,2021-04-07 19:00:00,1.1785299999999999,0.07166700000000001,1.2157799999999999,1
1617822000000,2021-04-07 20:00:00,1.18046,0.07166700000000001,1.21414,1
1617825600000,2021-04-07 21:00:00,1.18703,0.07166700000000001,1.2061899999999999,1
1617829200000,2021-04-07 22:00:00,1.19167,0.07166700000000001,1.20678,1
1617832800000,2021-04-07 23:00:00,1.1875,0.07166700000000001,1.21464,1
1617836400000,2021-04-08 00:00:00,1.17359,0.07166700000000001,1.21926,1
